sample_id,concept_biomedclip_disc_height_loss,concept_biomedclip_disc_signal_loss,concept_biomedclip_endplate_change,concept_biomedclip_osteophyte_formation,concept_biomedclip_facet_hypertrophy,concept_biomedclip_ligamentum_flavum_thickening,concept_biomedclip_spinal_canal_narrowing,concept_biomedclip_neural_foraminal_narrowing,concept_biomedclip_disc_bulge_or_herniation,concept_biomedclip_abnormal_vertebral_alignment
1040921274_1685444328_5_left_neural_foraminal_narrowing_l1_l2,0.22732630372047424,0.1609703004360199,0.253234326839447,0.17489349842071533,0.1646517664194107,0.3205690383911133,0.16115164756774902,0.1824868619441986,0.2698141634464264,0.3974575996398926
1040921274_1685444328_5_left_neural_foraminal_narrowing_l2_l3,0.4218229055404663,0.28383582830429077,0.37714624404907227,0.30458077788352966,0.2920943796634674,0.36974072456359863,0.3048124313354492,0.3182627856731415,0.45283347368240356,0.5010829567909241
1040921274_1685444328_11_right_neural_foraminal_narrowing_l1_l2,0.45960915088653564,0.3726615905761719,0.6515300273895264,0.5209808945655823,0.3652152717113495,0.4143543243408203,0.47049880027770996,0.3749091923236847,0.38491952419281006,0.5376788973808289
1040921274_1685444328_11_right_neural_foraminal_narrowing_l2_l3,0.5840259194374084,0.5035447478294373,0.6543197631835938,0.5967164039611816,0.5014680624008179,0.4855491816997528,0.5761926770210266,0.5091294050216675,0.5213878154754639,0.6091551780700684
1040921274_1685444328_12_right_neural_foraminal_narrowing_l3_l4,0.8934937715530396,0.8084781169891357,0.7969305515289307,0.7768536806106567,0.7331240177154541,0.6190289258956909,0.808987021446228,0.7090429663658142,0.7888282537460327,0.8412638902664185
1040921274_1685444328_12_right_neural_foraminal_narrowing_l4_l5,0.8949459791183472,0.8250935077667236,0.8648924231529236,0.8123161792755127,0.7225239276885986,0.5530450344085693,0.8601767420768738,0.7874572277069092,0.7887158989906311,0.8207886815071106
1040921274_1685444328_12_right_neural_foraminal_narrowing_l5_s1,0.7807849049568176,0.674132764339447,0.8305767774581909,0.7645330429077148,0.5558174252510071,0.42746084928512573,0.6944857239723206,0.6123156547546387,0.6367642879486084,0.704159677028656
1040921274_2264877107_8_spinal_canal_stenosis_l1_l2,0.07043487578630447,0.039870087057352066,0.20008578896522522,0.11699517071247101,0.05931913107633591,0.055603988468647,0.05125010758638382,0.04960902780294418,0.039598483592271805,0.1186068132519722
1040921274_2264877107_8_spinal_canal_stenosis_l2_l3,0.3791203498840332,0.23431918025016785,0.3879106342792511,0.2764938771724701,0.2035435140132904,0.1224505603313446,0.22553043067455292,0.15562547743320465,0.17110267281532288,0.2623107433319092
1040921274_2264877107_8_spinal_canal_stenosis_l3_l4,0.7333460450172424,0.54209965467453,0.5674881935119629,0.45206642150878906,0.5070211887359619,0.24485737085342407,0.5592588186264038,0.3656173050403595,0.41627222299575806,0.5632872581481934
1040921274_2264877107_8_spinal_canal_stenosis_l4_l5,0.7210137248039246,0.600823700428009,0.6280112266540527,0.4587208032608032,0.4094786047935486,0.21388737857341766,0.5860496759414673,0.46703124046325684,0.36573290824890137,0.47558069229125977
1040921274_2264877107_8_spinal_canal_stenosis_l5_s1,0.7221643924713135,0.5954708456993103,0.7158344984054565,0.5507888197898865,0.3982239365577698,0.2564562261104584,0.5916332602500916,0.43113619089126587,0.4277127981185913,0.5925097465515137
1047914296_2118341625_4_right_neural_foraminal_narrowing_l5_s1,0.4999493360519409,0.37902361154556274,0.5525625348091125,0.377178430557251,0.2687032222747803,0.3589784502983093,0.2657729387283325,0.23756526410579681,0.3186298906803131,0.3053243160247803
1047914296_2118341625_6_right_neural_foraminal_narrowing_l1_l2,0.6342572569847107,0.6721185445785522,0.7214927077293396,0.45894065499305725,0.513153612613678,0.40108639001846313,0.43299412727355957,0.23313750326633453,0.41996467113494873,0.40391793847084045
1047914296_2118341625_6_right_neural_foraminal_narrowing_l2_l3,0.5243246555328369,0.6234467625617981,0.7488994002342224,0.41048502922058105,0.430289089679718,0.36665478348731995,0.4085211753845215,0.2608012855052948,0.36168262362480164,0.29227492213249207
1047914296_2118341625_6_right_neural_foraminal_narrowing_l3_l4,0.6045897603034973,0.5959516763687134,0.6657242774963379,0.41441792249679565,0.4036772847175598,0.3656882345676422,0.3359804153442383,0.32653671503067017,0.4818222224712372,0.26900768280029297
1047914296_2118341625_6_right_neural_foraminal_narrowing_l4_l5,0.7795915007591248,0.7792664170265198,0.8651299476623535,0.7239031791687012,0.5482345223426819,0.38938379287719727,0.5942363739013672,0.49533259868621826,0.6156015396118164,0.45721012353897095
1047914296_2118341625_12_left_neural_foraminal_narrowing_l1_l2,0.542736828327179,0.6193152070045471,0.8357032537460327,0.6941404938697815,0.410112202167511,0.40383467078208923,0.43882322311401367,0.27322009205818176,0.4738045930862427,0.3889407217502594
1047914296_2118341625_13_left_neural_foraminal_narrowing_l2_l3,0.5733044147491455,0.6321818232536316,0.7862778306007385,0.46718618273735046,0.33734846115112305,0.3228696882724762,0.43103617429733276,0.23526246845722198,0.378060907125473,0.33340832591056824
1047914296_2118341625_13_left_neural_foraminal_narrowing_l3_l4,0.5964199900627136,0.6712819933891296,0.7798625826835632,0.4250268042087555,0.4217384159564972,0.3420814275741577,0.2971642315387726,0.23785312473773956,0.3461379408836365,0.36354532837867737
1047914296_2118341625_13_left_neural_foraminal_narrowing_l4_l5,0.6552621126174927,0.6684809327125549,0.8115795254707336,0.5509902834892273,0.4531361162662506,0.38645219802856445,0.5794314742088318,0.4969533383846283,0.539092481136322,0.29083049297332764
1047914296_2118341625_13_left_neural_foraminal_narrowing_l5_s1,0.610111653804779,0.47827333211898804,0.6750073432922363,0.7008984088897705,0.525974452495575,0.3462766110897064,0.3753233850002289,0.3508679270744324,0.5018230080604553,0.4851568341255188
1047914296_2327425347_9_spinal_canal_stenosis_l3_l4,0.5664143562316895,0.4474300742149353,0.6108528971672058,0.7512603402137756,0.4429941475391388,0.43727391958236694,0.36187711358070374,0.29352501034736633,0.3716050386428833,0.41906195878982544
1047914296_2327425347_9_spinal_canal_stenosis_l4_l5,0.8128535747528076,0.614797055721283,0.9013811349868774,0.908950924873352,0.6080208420753479,0.45043161511421204,0.6596471071243286,0.5128237009048462,0.545062243938446,0.6712749600410461
1047914296_2327425347_9_spinal_canal_stenosis_l5_s1,0.3652381896972656,0.25283271074295044,0.603190541267395,0.6160802841186523,0.37353259325027466,0.2803298532962799,0.20113791525363922,0.20545242726802826,0.19388248026371002,0.32453349232673645
1047914296_3561285461_4_left_subarticular_stenosis_l3_l4,0.5781735181808472,0.6323182582855225,0.4968692660331726,0.5752135515213013,0.7458913326263428,0.5560312271118164,0.7719206213951111,0.7091078758239746,0.6649124026298523,0.532153844833374
1047914296_3561285461_4_right_subarticular_stenosis_l3_l4,0.625849187374115,0.8012553453445435,0.4847153425216675,0.6648421287536621,0.7994468212127686,0.729576587677002,0.7504784464836121,0.7174681425094604,0.7659890651702881,0.6762759685516357
1047914296_3561285461_8_left_subarticular_stenosis_l4_l5,0.6599046587944031,0.7966627478599548,0.39539945125579834,0.555586576461792,0.8187277913093567,0.7392754554748535,0.7473037838935852,0.8447599411010742,0.7934331297874451,0.678752601146698
1047914296_3561285461_8_right_subarticular_stenosis_l4_l5,0.5546137094497681,0.6919235587120056,0.32311081886291504,0.42400404810905457,0.7283551096916199,0.62511146068573,0.7446082234382629,0.7978929877281189,0.7237860560417175,0.503262996673584
1047914296_3561285461_12_left_subarticular_stenosis_l5_s1,0.43400245904922485,0.3787039816379547,0.28619465231895447,0.5897958874702454,0.5714166164398193,0.5368978977203369,0.22089678049087524,0.41959622502326965,0.5911477208137512,0.23616033792495728
1047914296_3561285461_12_right_subarticular_stenosis_l5_s1,0.3250337839126587,0.3317742347717285,0.24652260541915894,0.47021177411079407,0.5414764881134033,0.5120212435722351,0.30552130937576294,0.46385499835014343,0.4843689799308777,0.19594798982143402
1050200728_875364015_3_left_neural_foraminal_narrowing_l3_l4,0.8146250247955322,0.7160344123840332,0.6574581265449524,0.6720693707466125,0.5590980052947998,0.5830915570259094,0.6574581265449524,0.6076140403747559,0.7542709112167358,0.8164029717445374
1050200728_875364015_3_left_neural_foraminal_narrowing_l4_l5,0.7770592570304871,0.697854220867157,0.6425459384918213,0.5528696179389954,0.6087390184402466,0.5028095841407776,0.7085093855857849,0.5174455642700195,0.7294855713844299,0.7020017504692078
1050200728_875364015_3_left_neural_foraminal_narrowing_l5_s1,0.5945640802383423,0.45653241872787476,0.6187570691108704,0.3871781527996063,0.3807734549045563,0.3350486755371094,0.41800734400749207,0.4215525686740875,0.547783374786377,0.5165280699729919
1050200728_875364015_4_left_neural_foraminal_narrowing_l1_l2,0.40514397621154785,0.4062999188899994,0.666499674320221,0.6355881690979004,0.2963846027851105,0.5341851711273193,0.19502221047878265,0.29285773634910583,0.39183956384658813,0.5416122674942017
1050200728_875364015_4_left_neural_foraminal_narrowing_l2_l3,0.6102896928787231,0.5838186740875244,0.7920280694961548,0.718457818031311,0.3940771222114563,0.4894065260887146,0.4814409613609314,0.41507071256637573,0.5157910585403442,0.5840018391609192
1050200728_875364015_8_right_neural_foraminal_narrowing_l1_l2,0.46606069803237915,0.4967437982559204,0.797974705696106,0.7493149638175964,0.3487643897533417,0.4999198913574219,0.2461155354976654,0.2682681083679199,0.48577985167503357,0.6008485555648804
1050200728_875364015_9_right_neural_foraminal_narrowing_l2_l3,0.5080055594444275,0.47897374629974365,0.7076257467269897,0.6041944622993469,0.3897756338119507,0.523840606212616,0.2877209186553955,0.3178015947341919,0.5587064623832703,0.597801923751831
1050200728_875364015_9_right_neural_foraminal_narrowing_l3_l4,0.822755753993988,0.8076333999633789,0.8649871945381165,0.7378156185150146,0.6403708457946777,0.5374343395233154,0.7572876214981079,0.5626285076141357,0.7382324934005737,0.7158083319664001
1050200728_875364015_9_right_neural_foraminal_narrowing_l4_l5,0.788265585899353,0.7043043375015259,0.7416635155677795,0.6287941336631775,0.5554825663566589,0.4241173267364502,0.7163602709770203,0.5316213965415955,0.72846919298172,0.7148705720901489
1050200728_875364015_9_right_neural_foraminal_narrowing_l5_s1,0.6643692851066589,0.5422269701957703,0.8034355640411377,0.7184632420539856,0.3644416928291321,0.3813932240009308,0.6163845062255859,0.4716120958328247,0.6369872093200684,0.7270889282226562
1050200728_1585900432_6_spinal_canal_stenosis_l1_l2,0.11849203705787659,0.07107207924127579,0.36226722598075867,0.22654177248477936,0.0730956494808197,0.11413388699293137,0.06386811286211014,0.07161595672369003,0.07428298145532608,0.1767970621585846
1050200728_1585900432_6_spinal_canal_stenosis_l2_l3,0.386422723531723,0.2610255181789398,0.4447008967399597,0.5571455359458923,0.15486599504947662,0.29696953296661377,0.1691887527704239,0.20738916099071503,0.2341400384902954,0.4631035029888153
1050200728_1585900432_6_spinal_canal_stenosis_l3_l4,0.7406193017959595,0.7330722212791443,0.7459004521369934,0.7082660794258118,0.341237872838974,0.4917325973510742,0.5353442430496216,0.4437393248081207,0.5579262375831604,0.630212128162384
1050200728_1585900432_6_spinal_canal_stenosis_l4_l5,0.7841194868087769,0.7707127332687378,0.6692136526107788,0.48601189255714417,0.29834669828414917,0.4041650891304016,0.6936931610107422,0.48523539304733276,0.5968634486198425,0.5585981607437134
1050200728_1585900432_6_spinal_canal_stenosis_l5_s1,0.53385329246521,0.4418611228466034,0.37341365218162537,0.22774705290794373,0.14524148404598236,0.3102744519710541,0.40945661067962646,0.3052169978618622,0.4066908061504364,0.47372785210609436
1050200728_3138717770_3_right_subarticular_stenosis_l1_l2,0.7807308435440063,0.7804651260375977,0.6440721154212952,0.8792510628700256,0.8671950697898865,0.8880689740180969,0.8121903538703918,0.8699689507484436,0.8251179456710815,0.8360477685928345
1050200728_3138717770_4_left_subarticular_stenosis_l1_l2,0.392792284488678,0.45222923159599304,0.4851246178150177,0.8041019439697266,0.7095703482627869,0.7981750965118408,0.38382431864738464,0.6013350486755371,0.5364260077476501,0.5338213443756104
1050200728_3138717770_11_left_subarticular_stenosis_l2_l3,0.5658904314041138,0.6477185487747192,0.5031825304031372,0.6186041831970215,0.7107628583908081,0.7658107876777649,0.6784754395484924,0.7774818539619446,0.5901188254356384,0.5057046413421631
1050200728_3138717770_11_right_subarticular_stenosis_l2_l3,0.7401782870292664,0.7828466892242432,0.7271121144294739,0.8295890092849731,0.8032068014144897,0.797263503074646,0.7990716695785522,0.8245517015457153,0.7153662443161011,0.5738630294799805
1050200728_3138717770_18_right_subarticular_stenosis_l3_l4,0.7322112321853638,0.7883027791976929,0.6040481925010681,0.8360005617141724,0.7973398566246033,0.8700507879257202,0.6692458987236023,0.8380008339881897,0.8027899265289307,0.8134113550186157
1050200728_3138717770_19_left_subarticular_stenosis_l3_l4,0.7037665247917175,0.7973490357398987,0.5869402289390564,0.8255148530006409,0.7732152938842773,0.8634091019630432,0.7529433369636536,0.7940588593482971,0.7741572260856628,0.7585569024085999
1050200728_3138717770_25_right_subarticular_stenosis_l4_l5,0.7208679914474487,0.7809820175170898,0.5750781893730164,0.8161404132843018,0.789707362651825,0.8526511788368225,0.6491553783416748,0.7203317880630493,0.832969605922699,0.7134045958518982
1050200728_3138717770_26_left_subarticular_stenosis_l4_l5,0.7412562370300293,0.7165698409080505,0.638391375541687,0.8490746021270752,0.808687686920166,0.8205857276916504,0.7930676341056824,0.8560889959335327,0.7735616564750671,0.7647218704223633
1050200728_3138717770_32_right_subarticular_stenosis_l5_s1,0.4958905875682831,0.38673093914985657,0.4819219410419464,0.8188964128494263,0.7092025876045227,0.7923058867454529,0.6893112659454346,0.7886353135108948,0.6719317436218262,0.5702555179595947
1050200728_3138717770_33_left_subarticular_stenosis_l5_s1,0.5883417725563049,0.6237577199935913,0.5975823402404785,0.7733955979347229,0.7354522347450256,0.7831864356994629,0.7783167362213135,0.8120967745780945,0.6790808439254761,0.7121669054031372
1051198661_707083720_2_right_neural_foraminal_narrowing_l5_s1,0.3796009123325348,0.31499919295310974,0.6224446892738342,0.3895900547504425,0.2125580757856369,0.2325107455253601,0.30047664046287537,0.28732767701148987,0.37686875462532043,0.3852980136871338
1051198661_707083720_3_right_neural_foraminal_narrowing_l3_l4,0.5820051431655884,0.6313557624816895,0.7930645942687988,0.6885862350463867,0.5798753499984741,0.43043410778045654,0.5034766793251038,0.4723105728626251,0.4424798786640167,0.46163812279701233
1051198661_707083720_3_right_neural_foraminal_narrowing_l4_l5,0.6623639464378357,0.6765072345733643,0.8780480623245239,0.7578718066215515,0.5559353828430176,0.38110101222991943,0.5693094730377197,0.5089495778083801,0.6608731746673584,0.5371570587158203
1051198661_707083720_4_right_neural_foraminal_narrowing_l1_l2,0.4409039318561554,0.530534029006958,0.6906567215919495,0.40597790479660034,0.33966729044914246,0.40236833691596985,0.262743204832077,0.2088465690612793,0.4158780574798584,0.549407958984375
1051198661_707083720_4_right_neural_foraminal_narrowing_l2_l3,0.3682369291782379,0.38759711384773254,0.440428763628006,0.2577419579029083,0.2642224133014679,0.4532656967639923,0.22930023074150085,0.21131210029125214,0.4867919981479645,0.5613744258880615
1051198661_707083720_11_left_neural_foraminal_narrowing_l1_l2,0.3724966049194336,0.47236356139183044,0.6592997312545776,0.4607901871204376,0.3509218692779541,0.44979947805404663,0.1823103427886963,0.2170351892709732,0.19077545404434204,0.45383763313293457
1051198661_707083720_11_left_neural_foraminal_narrowing_l2_l3,0.5809909701347351,0.543444812297821,0.7888029217720032,0.605156660079956,0.48672986030578613,0.49341338872909546,0.31084129214286804,0.3009529709815979,0.40556031465530396,0.5373631715774536
1051198661_707083720_11_left_neural_foraminal_narrowing_l3_l4,0.6717475056648254,0.6770283579826355,0.7850852608680725,0.606107234954834,0.5306609869003296,0.45628291368484497,0.4262928068637848,0.33261725306510925,0.5709608793258667,0.49517136812210083
1051198661_707083720_11_left_neural_foraminal_narrowing_l4_l5,0.766526460647583,0.7698754072189331,0.9160982370376587,0.8029576539993286,0.6388622522354126,0.4474871754646301,0.6074904799461365,0.5325956344604492,0.6988879442214966,0.5619685053825378
1051198661_707083720_11_left_neural_foraminal_narrowing_l5_s1,0.5581334829330444,0.6510851979255676,0.7770271301269531,0.5360245108604431,0.44591575860977173,0.37369832396507263,0.46194973587989807,0.3883253335952759,0.4564102590084076,0.4032330811023712
1051198661_1484938409_3_left_subarticular_stenosis_l1_l2,0.4481421113014221,0.5523700714111328,0.3036676347255707,0.5382165312767029,0.6904670000076294,0.716578483581543,0.4651445150375366,0.5985242128372192,0.6757255792617798,0.5870189666748047
1051198661_1484938409_3_right_subarticular_stenosis_l1_l2,0.6694066524505615,0.6376193165779114,0.4057803452014923,0.6440672874450684,0.7849101424217224,0.8103139400482178,0.6991117596626282,0.6179742217063904,0.7280791997909546,0.6281076073646545
1051198661_1484938409_6_right_subarticular_stenosis_l2_l3,0.5622811317443848,0.6951862573623657,0.5456560254096985,0.5083916187286377,0.7324576377868652,0.6990168690681458,0.7037550806999207,0.7523579001426697,0.7568613886833191,0.567203938961029
1051198661_1484938409_7_left_subarticular_stenosis_l2_l3,0.5645580291748047,0.6796116232872009,0.4394206702709198,0.545539915561676,0.7506378293037415,0.7750599384307861,0.4490206837654114,0.6364396810531616,0.7658414840698242,0.5710922479629517
1051198661_1484938409_10_left_subarticular_stenosis_l3_l4,0.5230995416641235,0.6683037877082825,0.5000784993171692,0.6146211624145508,0.740898072719574,0.6926124691963196,0.6116368770599365,0.6903579831123352,0.57857346534729,0.4379364550113678
1051198661_1484938409_10_right_subarticular_stenosis_l3_l4,0.5596526861190796,0.698585033416748,0.6523433923721313,0.662407398223877,0.7571238279342651,0.7011911869049072,0.5649365782737732,0.6406670808792114,0.640148401260376,0.5076462626457214
1051198661_1484938409_14_right_subarticular_stenosis_l4_l5,0.33846738934516907,0.4231896698474884,0.4133298993110657,0.6590171456336975,0.6358234286308289,0.7195315361022949,0.5096355676651001,0.6518899202346802,0.6486978530883789,0.48863983154296875
1051198661_1484938409_15_left_subarticular_stenosis_l4_l5,0.49807554483413696,0.5263574123382568,0.6723009943962097,0.7417917251586914,0.7241990566253662,0.6684927344322205,0.605985701084137,0.6842706203460693,0.7009379267692566,0.556418776512146
1051198661_1484938409_18_left_subarticular_stenosis_l5_s1,0.17385444045066833,0.18589939177036285,0.4625670909881592,0.4787435233592987,0.40607500076293945,0.5163628458976746,0.32764241099357605,0.4789234697818756,0.48503804206848145,0.30787521600723267
1051198661_1484938409_18_right_subarticular_stenosis_l5_s1,0.16929061710834503,0.13072946667671204,0.4178798198699951,0.5119052529335022,0.45037803053855896,0.5102669596672058,0.2929006814956665,0.5828113555908203,0.41878676414489746,0.3446953296661377
1051198661_3383000137_7_spinal_canal_stenosis_l1_l2,0.14277859032154083,0.1767812818288803,0.400209903717041,0.20660340785980225,0.11483939737081528,0.12169071286916733,0.02396777831017971,0.028263283893465996,0.10223333537578583,0.14709576964378357
1051198661_3383000137_7_spinal_canal_stenosis_l2_l3,0.3523145020008087,0.3480042517185211,0.4496627151966095,0.24183733761310577,0.23225517570972443,0.1773836612701416,0.0789070725440979,0.0785929411649704,0.26352035999298096,0.20497359335422516
1051198661_3383000137_7_spinal_canal_stenosis_l3_l4,0.5553779006004333,0.5907708406448364,0.7239822149276733,0.5172773599624634,0.5102831721305847,0.31058675050735474,0.22819457948207855,0.2576444745063782,0.4522611200809479,0.41816043853759766
1051198661_3383000137_7_spinal_canal_stenosis_l4_l5,0.7963154315948486,0.776609480381012,0.8821192383766174,0.7278012633323669,0.6215739846229553,0.42377057671546936,0.4653176963329315,0.44342753291130066,0.6349510550498962,0.6050982475280762
1051198661_3383000137_7_spinal_canal_stenosis_l5_s1,0.7414547801017761,0.658765435218811,0.8635790944099426,0.7212794423103333,0.46035778522491455,0.40303924679756165,0.510274350643158,0.45765987038612366,0.5163803696632385,0.5772437453269958
1051595826_1280894613_5_left_subarticular_stenosis_l1_l2,0.5084243416786194,0.37038224935531616,0.2102639526128769,0.6254404783248901,0.8247159123420715,0.8494763374328613,0.7571578025817871,0.67967689037323,0.41131338477134705,0.2817419767379761
1051595826_1280894613_5_right_subarticular_stenosis_l1_l2,0.4062396287918091,0.45124197006225586,0.15944120287895203,0.4938114285469055,0.6763601303100586,0.7626729607582092,0.6175593137741089,0.5106127858161926,0.36903393268585205,0.17467258870601654
1051595826_1280894613_11_left_subarticular_stenosis_l2_l3,0.5705907940864563,0.384207546710968,0.5139122009277344,0.5943655371665955,0.7927861213684082,0.6178039908409119,0.6411948800086975,0.6785696148872375,0.6875860095024109,0.30298832058906555
1051595826_1280894613_11_right_subarticular_stenosis_l2_l3,0.22250394523143768,0.18970954418182373,0.20818309485912323,0.21415188908576965,0.5227779150009155,0.45473483204841614,0.17916163802146912,0.46511420607566833,0.2611927390098572,0.05920622497797012
1051595826_1280894613_18_left_subarticular_stenosis_l3_l4,0.5419589877128601,0.6125078201293945,0.45672178268432617,0.5621658563613892,0.7187758684158325,0.7451276779174805,0.5767210125923157,0.7256695032119751,0.7674137949943542,0.5801697969436646
1051595826_1280894613_19_right_subarticular_stenosis_l3_l4,0.4681231677532196,0.6680233478546143,0.22132711112499237,0.4801981747150421,0.6934653520584106,0.7913461327552795,0.5658217072486877,0.7202181220054626,0.7698723673820496,0.4953118860721588
1051595826_1280894613_28_left_subarticular_stenosis_l4_l5,0.6130198836326599,0.7958462834358215,0.27490565180778503,0.4301127791404724,0.8367166519165039,0.7973322868347168,0.6857884526252747,0.7752631902694702,0.7949366569519043,0.4809800684452057
1051595826_1280894613_28_right_subarticular_stenosis_l4_l5,0.7000721096992493,0.8440395593643188,0.3742862343788147,0.5040773153305054,0.8190322518348694,0.8326246738433838,0.7492835521697998,0.8105154633522034,0.8759838342666626,0.642180860042572
1051595826_1280894613_34_left_subarticular_stenosis_l5_s1,0.5755327343940735,0.6371333003044128,0.2828389108181,0.507071852684021,0.7642235159873962,0.7818130254745483,0.598759651184082,0.6267319321632385,0.6894116401672363,0.49640071392059326
1051595826_1280894613_34_right_subarticular_stenosis_l5_s1,0.5820403695106506,0.6308965682983398,0.29101380705833435,0.4734562635421753,0.7982484102249146,0.7564221620559692,0.5430669188499451,0.6293807625770569,0.6718005537986755,0.40841853618621826
1051595826_2549675843_5_right_neural_foraminal_narrowing_l2_l3,0.7144756317138672,0.748196542263031,0.6452519297599792,0.788789689540863,0.5179853439331055,0.5802854895591736,0.5538838505744934,0.40823376178741455,0.5014758110046387,0.7740758657455444
1051595826_2549675843_5_right_neural_foraminal_narrowing_l3_l4,0.6585968732833862,0.7000533938407898,0.6293362379074097,0.7004362344741821,0.5134462118148804,0.5202781558036804,0.6627473831176758,0.5438681840896606,0.4893033504486084,0.7470386028289795
1051595826_2549675843_5_right_neural_foraminal_narrowing_l4_l5,0.6185161471366882,0.6183190941810608,0.6712818741798401,0.6022067070007324,0.43229952454566956,0.5064015984535217,0.6378989219665527,0.5341218113899231,0.5757075548171997,0.7017180919647217
1051595826_2549675843_6_right_neural_foraminal_narrowing_l1_l2,0.48730677366256714,0.5983148217201233,0.6696709394454956,0.6488361358642578,0.39754223823547363,0.4494094252586365,0.3313937485218048,0.27533769607543945,0.43016138672828674,0.5230606198310852
1051595826_2549675843_6_right_neural_foraminal_narrowing_l5_s1,0.6518760919570923,0.43414780497550964,0.5072928667068481,0.6947585344314575,0.3892608880996704,0.3746257722377777,0.6296874284744263,0.5628198981285095,0.630387008190155,0.7554468512535095
1051595826_2549675843_14_left_neural_foraminal_narrowing_l2_l3,0.49158793687820435,0.5746621489524841,0.5511168241500854,0.4970478415489197,0.39218902587890625,0.4663510024547577,0.4757341146469116,0.3803826868534088,0.41396915912628174,0.5357032418251038
1051595826_2549675843_15_left_neural_foraminal_narrowing_l1_l2,0.2620868682861328,0.2759542763233185,0.3965998888015747,0.4733644723892212,0.24543865025043488,0.3763153851032257,0.18576793372631073,0.15763384103775024,0.17881673574447632,0.42638784646987915
1051595826_2549675843_15_left_neural_foraminal_narrowing_l3_l4,0.6344577074050903,0.705905020236969,0.6750644445419312,0.6298654079437256,0.4713565409183502,0.44838714599609375,0.6542593836784363,0.5832403898239136,0.6047423481941223,0.5120303630828857
1051595826_2549675843_17_left_neural_foraminal_narrowing_l4_l5,0.32656240463256836,0.3462953269481659,0.6614369750022888,0.4545184075832367,0.26309606432914734,0.38069629669189453,0.34485456347465515,0.460734099149704,0.28185930848121643,0.7234483361244202
1051595826_2549675843_18_left_neural_foraminal_narrowing_l5_s1,0.32090505957603455,0.26731356978416443,0.4281441569328308,0.37051650881767273,0.23970498144626617,0.3586464822292328,0.31815409660339355,0.19370651245117188,0.2709496021270752,0.6250444650650024
1051595826_3080987678_11_spinal_canal_stenosis_l1_l2,0.48634663224220276,0.4495019018650055,0.5964059829711914,0.5505082011222839,0.19130456447601318,0.20832940936088562,0.4693208634853363,0.3180983066558838,0.24839267134666443,0.49016377329826355
1051595826_3080987678_11_spinal_canal_stenosis_l2_l3,0.4276811480522156,0.4348113238811493,0.567070484161377,0.43248024582862854,0.18352916836738586,0.2628520727157593,0.3754725456237793,0.36364904046058655,0.22337569296360016,0.3737022578716278
1051595826_3080987678_11_spinal_canal_stenosis_l3_l4,0.8356304168701172,0.8289317488670349,0.8010240197181702,0.7687084674835205,0.5829277038574219,0.4900128245353699,0.7185159921646118,0.6473466753959656,0.6874500513076782,0.6680974960327148
1051595826_3080987678_11_spinal_canal_stenosis_l4_l5,0.6412987112998962,0.6145765781402588,0.6311532855033875,0.48280858993530273,0.29245176911354065,0.27675920724868774,0.6226717233657837,0.47438645362854004,0.3086044192314148,0.35612618923187256
1051595826_3080987678_11_spinal_canal_stenosis_l5_s1,0.4468056857585907,0.3709450662136078,0.5174198150634766,0.43473002314567566,0.20380324125289917,0.20570386946201324,0.5491288900375366,0.37641361355781555,0.2500433325767517,0.3754543662071228
1051657831_707792207_6_right_neural_foraminal_narrowing_l1_l2,0.16762526333332062,0.2248109132051468,0.3845445215702057,0.2619780898094177,0.09588579833507538,0.3493512272834778,0.11290757358074188,0.17501892149448395,0.24672840535640717,0.3374965190887451
1051657831_707792207_6_right_neural_foraminal_narrowing_l5_s1,0.15536341071128845,0.09893019497394562,0.5336467623710632,0.4074660539627075,0.09942743927240372,0.24300386011600494,0.2124006301164627,0.2954704463481903,0.2477649599313736,0.21825413405895233
1051657831_707792207_7_right_neural_foraminal_narrowing_l2_l3,0.351248562335968,0.38024377822875977,0.5333926677703857,0.322055846452713,0.20433785021305084,0.3683673143386841,0.2853071987628937,0.27609795331954956,0.45280054211616516,0.5995723605155945
1051657831_707792207_7_right_neural_foraminal_narrowing_l4_l5,0.7763132452964783,0.752805233001709,0.7666926383972168,0.7104085683822632,0.4497113525867462,0.47537165880203247,0.612364649772644,0.48430073261260986,0.7658592462539673,0.7382587194442749
1051657831_707792207_8_right_neural_foraminal_narrowing_l3_l4,0.4789345860481262,0.4084409177303314,0.4890405237674713,0.3229723870754242,0.2295912802219391,0.34747159481048584,0.3301044702529907,0.37528514862060547,0.6432556509971619,0.5273411870002747
1051657831_707792207_12_left_neural_foraminal_narrowing_l1_l2,0.5642399787902832,0.47717443108558655,0.6025002598762512,0.5545296669006348,0.38462570309638977,0.541131317615509,0.3160172700881958,0.3752959668636322,0.434651643037796,0.5367710590362549
1051657831_707792207_13_left_neural_foraminal_narrowing_l2_l3,0.4372863173484802,0.4378926455974579,0.6682788133621216,0.6265936493873596,0.2870956361293793,0.42462342977523804,0.2936519384384155,0.25121012330055237,0.4349069893360138,0.4017351567745209
1051657831_707792207_14_left_neural_foraminal_narrowing_l3_l4,0.7729034423828125,0.7666358351707458,0.7948681712150574,0.714499831199646,0.5870150923728943,0.5460008978843689,0.5476616024971008,0.40821418166160583,0.7270898818969727,0.771163284778595
